# S_pear_r,S_pear_p,S_spea_r,S_spea_p
0.180131,0,0.186276,0
0.327094,0,0.343898,0
0.455389,0,0.477216,0
0.515791,0,0.540404,0
0.562201,0,0.592473,0
0.591112,0,0.619163,0
0.58919,0,0.617931,0
0.611894,0,0.636354,0
0.607462,0,0.634775,0
0.621314,0,0.643937,0
0.618131,0,0.645339,0
0.620354,0,0.648107,0
0.627226,0,0.654556,0
0.633637,0,0.656117,0
0.630371,0,0.649616,0
0.633161,0,0.657727,0
0.640125,0,0.672328,0
0.639365,0,0.664002,0
0.6455,0,0.676813,0
0.646943,0,0.670993,0
0.645083,0,0.669056,0
0.656543,0,0.682646,0
0.656272,0,0.681091,0
0.653315,0,0.679521,0
0.647582,0,0.6689,0
0.652931,0,0.679861,0
0.650134,0,0.674284,0
0.664227,0,0.68692,0
0.663934,0,0.687066,0
0.665236,0,0.689005,0
0.658257,0,0.681251,0
0.654114,0,0.67612,0
0.658158,0,0.68042,0
0.656322,0,0.678564,0
0.660664,0,0.68222,0
0.66158,0,0.683824,0
0.660831,0,0.681937,0
0.65814,0,0.679109,0
0.664542,0,0.689106,0
0.661457,0,0.687424,0
0.665098,0,0.688387,0
0.662245,0,0.684858,0
0.665079,0,0.69051,0
0.667416,0,0.689312,0
0.66508,0,0.688264,0
0.67093,0,0.691097,0
0.664927,0,0.688034,0
0.669911,0,0.693976,0
0.67128,0,0.690769,0
0.655609,0,0.679827,0
0.667214,0,0.687753,0
0.666709,0,0.690609,0
0.669942,0,0.692749,0
0.669484,0,0.692409,0
0.676385,0,0.697707,0
0.672106,0,0.691676,0
0.676847,0,0.698828,0
0.673708,0,0.694968,0
0.667426,0,0.688548,0
0.67127,0,0.692361,0
0.665504,0,0.689597,0
0.671898,0,0.693524,0
0.672227,0,0.692967,0
0.673751,0,0.6938,0
0.670319,0,0.692816,0
0.669176,0,0.688594,0
0.671332,0,0.691212,0
0.671961,0,0.692549,0
0.672835,0,0.693864,0
0.673432,0,0.695131,0
0.672145,0,0.693912,0
0.678475,0,0.700748,0
0.682469,0,0.703063,0
0.67871,0,0.698548,0
0.675999,0,0.696283,0
0.68031,0,0.700511,0
0.673047,0,0.69272,0
0.677258,0,0.698753,0
0.675171,0,0.697428,0
0.681066,0,0.701836,0
0.678421,0,0.699067,0
0.67558,0,0.6964,0
0.680491,0,0.700615,0
0.682389,0,0.701935,0
0.678825,0,0.697917,0
0.678946,0,0.698717,0
0.679709,0,0.698944,0
0.680494,0,0.700083,0
0.683247,0,0.702859,0
0.679668,0,0.699349,0